34750;34616;34348;34251;34222;34717;34302;34099;34600;34508;34523;34813;34468;34470;34338;34451;34508;34320;34134;34890;34688;34405;34960;34377;34694;34029;34751;34552;34113;34306;34245;34366;34394;34673;34654;34390;34684;34894;34430;35077;34576;34625;34204;34611;34531;34669;34616;34522;34483;34364;34351;34860;34551;34605;34570;34436;34114;34484;34367;34828;34366;34385;34538;34568;34646;34834;34624;34416;34778;34582;34351;33855;33801;34105;34018;33770;34101;34265;34310;34288;34511;34701;34329;34093;34266;34300;33911;34516;34281;34422;34195;34422;33844;34597;34334;34082;34365;33931;34544;33775;33864;34408;34879;34490;34575;34507;34635;34544;34497;34264;34575;34551;34117;34409;34386;34522;34630;34354;34687;34748;34518;34396;34631;34329;34753;34360;34490;34518;34977;34242;34102;34369;34244;34924;34543;34605;34480;34670;34375;34308;32453;29997;27787;26042;24337;22892
34720;34742;34482;34624;34207;34508;34435;34353;34860;34651;34543;34391;34308;34542;34427;34591;34544;34726;34583;34464;34604;34557;34650;34535;34547;34617;34347;34358;34928;34480;34182;34637;34745;34567;34906;34605;34781;34763;34495;34547;34969;34432;34420;34835;34712;34394;34303;34103;34449;34270;34306;34750;34706;34545;34526;34490;34820;34364;34126;34476;34339;34466;34427;34590;34079;34543;34429;34443;34638;34423;34685;33905;34105;34087;34102;33749;33977;33927;34580;33961;34652;34532;34591;34329;34246;34193;33975;34293;34170;34112;33907;34331;33990;34505;34319;33948;34205;34482;34330;34217;34181;34466;34549;34863;34628;34663;34347;34087;34352;34641;34601;34479;34482;34012;34825;34098;34742;34340;34385;34205;34400;34811;34480;34468;34565;34393;34450;34443;34533;34679;34797;34735;34847;34687;34221;34931;34457;34844;34581;34162;32563;30106;28343;26357;24637;23169
34118;34702;34295;34284;34884;34739;34660;34152;34658;34698;34137;34570;34513;34402;34603;34235;34424;34442;34981;34575;34404;34422;34706;34625;34610;34403;35048;34408;34393;34479;34313;34432;34584;34616;34417;34478;34712;34306;34624;34691;34582;34662;34613;34554;34589;34649;34086;34129;34043;34172;34244;34389;34347;34268;33914;33910;33679;33944;33743;33624;34251;34259;34287;34717;34352;34750;34741;34594;34125;34423;34306;33867;33649;33534;34231;33484;33402;33746;34513;33872;34067;33837;33988;33815;33460;33870;33888;33827;34055;33952;33976;34036;34177;33988;33812;33823;34047;34159;33902;34231;34270;34459;34295;34436;34045;34313;34608;34554;34678;34534;34419;34620;34342;34791;34477;34751;34522;34970;34355;34615;34401;34294;34641;34434;34408;34680;34549;34924;34568;34719;34632;34317;34602;34597;34679;34171;34330;34550;34663;34142;34410;32014;29984;27362;26170;24228
34790;34481;34457;34291;34344;34332;34849;34179;34358;34690;34216;34560;34594;34638;34580;34095;34070;34757;34555;34147;34619;34734;34349;34462;34221;34349;34496;34278;34283;35047;34599;34388;34471;34318;35056;34532;34288;34167;34790;34355;34370;34560;34238;34130;34334;33800;33911;33898;33986;33949;33854;34251;33760;33788;34205;34487;33919;33832;34264;34137;34123;34608;34318;34590;34438;34326;34432;34717;34395;34369;34325;33835;33834;33761;34114;33675;33878;34208;33958;33779;34078;34363;34009;34028;33763;33933;34384;33934;33673;34177;34060;33770;33909;34323;33990;34261;33793;34042;33850;34241;33842;34332;34163;34183;34708;34085;34237;33996;33756;34169;33938;34052;34229;34537;34627;34362;34696;34629;34570;34248;34633;34128;34622;34238;34801;34674;34192;34847;34439;34500;34514;34550;34599;34740;34413;34494;34614;34530;34538;34560;34814;33765;31575;29112;26746;25259
34229;34610;34385;34287;34573;34141;35023;34478;34403;34492;34514;34957;34444;34701;34331;34302;34670;34661;34743;34691;34737;34490;34983;34541;34477;34569;34559;34708;34483;34414;34249;34063;34523;34223;33831;34445;34017;34212;33997;34244;33739;33632;34127;33633;34005;34232;33732;33964;34019;33544;33638;33647;34026;33829;33995;33927;33957;33664;33958;34103;34024;33496;34005;34241;34585;34924;34442;34785;34105;33596;33950;34156;33635;33774;34080;33709;34249;33768;33682;33964;34078;33874;33993;34136;33980;33870;34217;34010;34028;33591;33672;34466;33907;33936;33846;33491;33580;33801;33828;33986;33782;33657;34141;33869;33504;33743;33938;33999;33751;33938;33824;33852;34357;33923;34288;34162;34401;34678;34720;34486;34566;34066;34590;34790;34804;34466;34892;34844;34329;34474;34729;34520;34532;34406;34540;34277;34324;34431;34716;34786;34573;34621;33343;31100;28722;26257
34123;34581;34727;34839;34400;34344;34835;34368;34752;34524;34461;34364;34399;34445;34359;34152;34525;34804;34483;34388;34563;34716;34883;34522;34549;34513;34427;34503;34687;34578;34088;34482;33758;33496;33866;33642;34008;33997;34085;33562;34010;33837;33730;33781;33859;33852;33842;33820;33679;33774;33925;33629;33789;33969;33641;34041;33790;33797;33543;33779;34014;33582;33922;33848;34237;33708;33848;33874;33929;34130;33660;34007;34264;33834;33758;34197;33912;33808;33918;33833;34028;33879;33434;34230;33847;34084;33835;33889;34227;33717;34042;34007;33775;33808;33729;33754;34033;33849;33656;33724;33640;34408;34085;33882;33539;33623;33786;33342;33565;34031;33681;34150;33989;33915;34092;34091;34610;34741;34351;34683;34690;34454;34945;34633;34591;34597;34551;34742;34583;34499;34586;34413;34659;34387;34464;34957;34401;34671;34785;34195;34335;34703;34400;33183;30691;28082
34476;34303;34717;34509;34303;34705;34419;34392;33880;34593;34678;34592;34621;34454;34285;34429;34722;34584;34633;34525;34590;34762;34495;35017;34554;34828;34767;34235;34086;34035;33919;33803;34266;33826;33844;33602;33991;33893;33995;33734;33748;33646;33975;33679;34240;33743;33423;34018;33764;34117;33971;34042;33989;33695;33944;33990;33842;33966;33732;33910;33741;33650;34006;33890;34099;33830;33878;33930;33665;33880;34368;33685;33591;33983;33999;33549;33825;33670;34127;33875;33886;33717;33934;33772;33937;33987;33976;34024;33851;33462;33533;33775;33812;33613;34360;33786;33637;33675;34276;33737;33942;33761;34062;33824;33806;33727;33861;33824;33647;33615;33508;33562;34028;33514;34259;33799;34295;34241;34775;34445;34185;34027;34599;34711;34551;34644;34535;34804;34132;34568;34898;34577;34308;34966;34283;34427;34664;34426;34614;34492;34583;35163;34494;34037;32624;29850
34668;34716;34359;34823;34300;34631;34312;34655;34631;34389;34592;34415;34649;34385;34589;34459;34213;34334;34781;34396;34582;34689;34202;34242;34363;34077;34263;33600;33524;33938;33804;33885;33673;33691;33926;33945;33862;33437;33977;33661;33860;33459;33852;34094;33824;33773;34276;34234;34127;33904;33994;33697;33502;33905;33641;33857;33566;33799;33978;33861;33510;33698;33940;33485;33965;33538;33873;33746;33591;33902;33856;34105;33899;33843;34035;33667;33691;33574;33938;33513;33587;33869;33760;33539;33841;33697;34135;34466;33833;33704;34208;34002;33918;33661;33598;34233;33830;34238;33908;34337;34120;33782;34148;33976;34154;33592;33993;33479;33795;33617;33529;33822;33832;33524;33673;33730;34079;34059;34101;34253;34141;34481;34619;34804;34953;34372;34638;34338;34361;34656;33919;34368;34712;34583;34482;35070;34966;34649;34919;34561;34397;34448;34396;34900;33963;31659
34675;34655;34692;34431;34615;34462;34556;34524;34505;34269;34731;34925;34459;34622;34511;34364;34243;34490;34381;34442;34663;34864;34671;34064;33669;34136;33863;34086;33773;33706;33846;33660;33410;33611;34019;33836;33633;34042;33720;34000;33706;34212;34150;33625;33999;33591;33965;33717;33825;33936;33747;34001;33642;33802;33844;33802;33758;33904;34097;33974;34093;34162;33844;33811;33676;33929;33842;34172;34075;33667;33902;34146;33984;34049;33801;34129;33912;34346;33852;33790;33638;34150;33915;33691;33809;33967;33715;33930;33609;33644;33845;33784;33904;33620;33790;33853;34113;33903;34052;33960;33882;34008;34439;33800;33532;33508;33948;33703;33907;33744;33475;33942;33769;34127;33395;34041;34127;34211;34027;34099;34215;34604;34297;34357;34855;34729;34658;34817;34552;34150;34442;34904;34379;34449;34305;34665;34463;34441;34500;34816;34500;34328;34560;34422;34318;33790
34557;34426;34719;34339;34498;34497;34522;34599;34672;34516;34352;34397;34447;34436;34733;34595;34764;34156;34830;34818;34817;34434;34448;33630;33643;33808;33787;33810;34138;33784;33937;33518;34036;33936;33791;33889;33832;34241;34347;33764;33730;34320;33733;34053;33350;33594;33656;33868;34047;33652;33634;33781;33789;33667;33781;34041;33628;33510;33716;33958;33840;33945;33806;33865;33817;34109;34139;33909;33872;33767;33692;33724;33959;33944;34155;34072;34061;34103;33922;33670;33688;34278;34011;33915;33746;33879;33446;33728;33665;33773;33839;33947;34139;33627;34152;34087;33758;33834;33841;34248;33613;33428;33890;33799;33438;33838;33731;33848;33770;33773;33920;33446;33661;33736;33553;34037;33861;33850;33482;33871;34231;34651;34384;34129;34579;34770;34645;34442;34570;34567;34548;34530;34387;34573;34505;34327;34622;34717;34600;34523;34634;34293;34660;34509;34513;34249
